date,Canada,Australia,India,Pakistan,Ireland,United States,New Zealand,South Africa,Singapore,Switzerland,Austria,Germany,Bolivia,Uruguay,Paraguay,Venezuela,Colombia,Ecuador,Peru,Chile,Argentina,Mexico,Spain
2006-01-01,32.10344364251536,38.235163006449206,34.872157999638496,10.015869604936482,39.21228872158369,34.09476774617711,31.06621082460724,13.28414964803458,19.590251833565468,17.17043458945089,12.453452000335714,33.13159130948695,12.303564177091584,8.76144450017798,12.180824873718286,36.02999360435246,19.37339100990036,24.73251722928437,22.790696291125343,26.02430503424308,24.782520007397338,39.08972200919787,37.79158261862042
2006-02-01,30.307479498585227,42.425151614987854,33.441025170085766,18.384855537442174,22.1982064905945,36.07157892562908,23.022085909889956,35.76459054839931,26.41252751249439,20.50168011547257,21.163511406654695,37.53307633793906,25.748898510125148,11.373289851887893,5.42501317847666,31.46108023826736,29.720132630020505,23.536792714791666,25.763748702953325,23.49899460775505,24.769703369343304,48.5165485837742,36.676353823097216
2006-03-01,41.303450326928754,46.82077858969515,41.115314411005485,22.056511615178003,20.667852666046844,35.02034573677819,23.92178337588381,21.29291372385268,37.824425070111296,17.97576303035673,25.842357480360253,49.103105746110025,18.345939188123168,16.717810373277732,5.950475143153225,30.286168168459223,36.83006927602257,15.95678853004687,26.179024019383597,33.50964922051299,36.64887090267441,50.365625185740214,36.505877766517486
2006-04-01,30.25231595303611,43.62176551729898,43.24792896352569,17.41759839945924,21.23021527152275,39.3993909815909,20.871231983299595,21.85758323221206,29.456098680259974,8.63068292942979,20.146064214457688,42.31260907395411,20.877572210077926,13.220392338281979,14.299381710459802,26.282163804066055,35.187475160588505,14.614257344314462,24.486570861781157,30.88069323139957,34.75540657354654,41.627439309436696,36.037191145839955
2006-05-01,46.5800488770628,44.491101039736584,25.707883696854797,14.616015511930344,35.09663173142543,33.42697513422126,23.22181653755943,26.251878482347312,33.33668782820443,14.124546291696067,20.3614917900776,41.35514152037754,24.684510243251644,17.058474684570808,13.685664008621343,40.56683237859853,34.31340894596972,26.74398545161227,22.589654880166826,26.36688655457433,30.46167689344552,46.94807421741472,33.51138313148892
2006-06-01,30.681574453813884,36.061631002890536,30.768765828668563,19.356932473754725,20.89723807477405,33.610106567209336,26.987563425447302,17.860051075128048,28.3020240768344,15.902757761109942,18.37519078496653,32.914964840209294,17.601887293887863,11.45054320179638,5.154790971498797,34.34010922919296,30.60631723359125,11.859066468782936,20.177335638249957,24.011115101234026,28.65017444249587,40.21863775769579,32.66328549832884
2006-07-01,30.31669850973005,37.91315141111474,28.775823877691554,29.019357590004535,24.321033148889136,26.196848657561038,23.31191170327749,25.101774493650257,17.31163498280572,21.183792774194924,23.915023566393675,38.08032651161725,11.693681440475348,6.665502247894766,14.042452519189597,26.193546879337898,23.057064334759144,16.794034327003185,15.32026407423888,19.989178939674613,30.87728388853736,35.45464393887957,30.863109481270268
2006-08-01,29.914862150155397,32.21660218199441,33.98031009666119,14.991764351544209,20.051926640761298,31.728337661380106,27.83671829481291,27.84720254475046,17.628172773558962,23.549905489028855,11.191281131116579,44.79594479751914,9.872314741789769,7.503264196700607,6.839952914871487,34.707753452376686,28.277323252405854,26.184271323030934,23.91098982839809,23.27349441962383,24.42948356807873,39.35758713002658,34.906683975537845
2006-09-01,29.913886174626004,37.623887594156066,32.98568421529899,24.745497433574467,16.21727271108693,30.10980991328009,25.15717481555869,20.812257654008576,32.078505757129044,18.3882060610433,20.96514640352631,36.26793316986742,15.528191004082451,11.843588200891926,11.387835704888635,38.616724436158144,32.07865956183541,21.641678971039635,21.118119689893597,25.632108300043992,32.220106111208295,35.00696708616628,27.28631555139001
2006-10-01,33.4869285107794,34.84133391624242,33.61712775222778,20.569272209781918,16.655836238216995,35.21582112625508,22.10529770053408,18.53539366459118,27.88658369947463,16.485524954043196,17.108528116107305,34.343454988253356,16.533566205818257,16.93808292489067,9.77643685768533,26.098752474344913,36.43394460891245,16.119102574737965,27.161962800530816,26.79165387242456,30.685388717108342,36.90230667357114,23.708047081958807
2006-11-01,35.70169051635996,32.21816159862353,29.41969922116049,22.559834399074884,20.440592619491355,29.694006982738077,20.85851344234176,28.23834487854436,32.805516018101386,24.75055170559525,15.493919637136921,33.15574439218929,10.331710506787656,17.440776945371763,12.64322054382979,30.491759445231903,29.945815456475952,13.779872091152134,21.614731807115167,31.381649415667518,31.67702949438994,36.85014942290595,25.51162879593819
2006-12-01,33.77903721668494,33.058536196842084,34.88096007679969,18.37684589689234,19.017151600990765,32.71968661330653,23.208152080338078,27.017615468292117,29.59601835008151,25.310788150091334,14.820687308804548,30.70141817885452,16.24563256397176,13.377937393015241,7.668663521671279,21.81025125772311,17.15318656936192,19.118466997043093,15.218555456402463,17.997605623206947,26.886759238722423,47.840644119175344,23.884418099976795
2007-01-01,33.308581427544816,32.93943537317752,26.167793927598332,21.689953316066674,17.292257468215585,31.43139360999073,19.52308110482643,23.44013594364587,20.686742461443792,19.5397574198254,22.406485361135577,38.25250619098062,12.990481756103824,11.401399824807017,10.683598080483101,27.835708705941187,27.931824781677715,23.153420945183534,16.2949956727418,24.618567613903707,26.983892651811924,32.65860871124764,24.602726867474768
2007-02-01,35.120979459491906,32.065120072415986,29.957177979093785,24.2283255121152,19.459457127020084,25.992901556748148,34.52074227633785,22.756351087924816,26.784812803703545,25.385313236621137,23.35853478295718,33.80251730881679,11.255855014500371,4.973880016587165,5.219130590916812,24.315119567377735,24.21399053107473,25.389238314438444,16.428208024753413,17.318683367864185,32.71956855254576,36.81156380001844,25.085791682620957
2007-03-01,29.993953059389376,32.57202038934892,27.958570827492796,17.524656512472667,23.091059623981625,30.619240071970744,19.671885408102632,20.308809127241986,25.31402147535994,26.84803493791271,18.6276681116453,31.911017897072995,22.743085211279084,9.346970427931419,10.011155322247872,25.980997461025,32.83538606794834,29.025123181835358,22.2254680942435,22.901056032651905,27.319391461539087,35.244018654349155,23.40465900099989
2007-04-01,32.39363219368938,33.24666733750353,25.74783232079221,15.878178929922367,21.310310588552095,30.237915534938686,25.467522126047058,22.26050084230494,24.292251217339007,21.253120486685273,17.822346649441425,30.333858447563593,23.336078308806638,7.155508585865133,15.977466425922765,26.649273309133054,22.46917453107268,23.937088990631047,16.67524833172412,19.76684521145818,21.303963283021876,25.342090806602503,25.034214351574114
2007-05-01,30.643421144360527,34.42835126263492,26.244486563099187,17.830078328897276,17.538006335159917,32.54073105529517,34.961026514999084,17.16550245975043,19.04907026624136,14.469972695783158,18.352420807688794,30.746324094596112,18.47707250243753,25.15039719419887,19.410309356720788,31.811257637077755,28.977409881449926,24.503976290312284,20.407770666547226,25.56179833005143,34.180028475409976,31.279605826997095,27.056018867854245
2007-06-01,32.62866432111496,27.762192485635033,28.898819809467593,18.787258218936117,15.803064307121236,32.83491643222164,25.74062919157067,31.17701407329557,27.07366370137259,16.754152939258077,17.440764453581867,35.84451888948198,19.700128717181418,27.706311588471966,12.28901589117551,30.81600186859604,25.23999162371063,21.682301932842456,17.592603214701526,30.945267066467526,31.477138384734335,31.630635063421977,24.81775952341197
2007-07-01,32.3580821532259,33.000013838196814,29.8754867236645,24.334257331929795,14.867529988183177,30.043771652242985,22.682653364325727,21.256453865032597,17.34718165084949,32.37830924131843,16.715015811636253,32.94660557321557,22.38728688387612,19.856241620268584,14.440680515050325,31.426632478477035,28.3541197394896,22.7012162045515,17.40028843176888,24.883086070170158,28.67578579123714,34.43593953793359,24.885254866983857
