date,Canada,Australia,India,Pakistan,Ireland,United States,New Zealand,South Africa,Singapore,Sierra Leone,Liberia,Ghana,Nigeria,Cameroon,Ethiopia,Uganda,Rwanda,Kenya,Tanzania,Malawi,Zambia,Zimbabwe,Botswana,United Kingdom,Sudan,Namibia,Switzerland,Austria,Germany,Bolivia,Uruguay,Paraguay,Venezuela,Colombia,Ecuador,Peru,Chile,Argentina,Mexico,Spain
2006-01-01,29.551532372071964,37.740095510006455,33.70527135309851,11.36861632340868,19.500563329280602,40.04087221937625,27.903897155929343,37.26525387409659,19.95628998115918,0.20819255275154017,0.09450892529019958,6.737988231194799,18.19603596595617,0.12404172285164623,3.2518600165822633,5.843761401375752,0.08908699062133425,6.714082927545923,8.603714153757268,5.940360185923787,3.5439447759693974,10.196490280453972,9.11055056235369,41.98026952616455,0.07148534425776402,2.7471609907409134,27.494695540389316,25.196721820809593,33.4333964644935,12.543708149372868,12.02894994357123,9.567807633271855,31.156373271921982,34.928379573088456,15.647100207475267,24.09402554330906,12.329788303392801,27.353746190974082,33.287128028086926,36.439438690745995
2006-02-01,28.56205031323396,43.609939833730735,36.35675699469598,23.795850395801885,21.0666771977598,38.788853030637775,22.924193809332653,15.692741630807088,23.730506634532716,0.1953268723992933,0.05447911352056099,5.539954127608985,15.708620428989754,10.593975867628295,6.371940547104603,6.9947056559718845,4.345627131459431,17.39962602642362,9.9345560449538,0.06552658662402383,4.480622649754841,7.172057596575407,8.143139517977518,36.685052620910795,6.769968644019146,3.7709558410946666,11.040348433830577,12.414368334260024,29.432708471361355,21.800492639578295,10.322153810433807,3.7730818708910103,28.03998558930037,30.29698697637368,23.739637660986354,28.656855875541634,26.169863024092315,35.29033875682521,37.28091840939474,32.31417817887771
2006-03-01,34.59858898139616,39.63375802243112,37.43464436221896,15.366829935934483,36.72716093338112,39.591107721388894,22.12992850435139,19.9212394691581,26.753495652339367,0.1968958152219493,3.0015634055945863,4.481936864554099,11.301270331759222,4.858646857289539,3.1952375484533286,9.329035394788018,9.419940376290679,12.061050475644779,11.065866215877026,6.94155308233082,4.370763061298165,14.26436605503996,14.39967974590172,43.70016359539868,10.598590475666,5.612454050476145,27.084057111868145,17.201119472839423,35.14121817826235,14.86535727961061,18.55311944929678,5.402882265209603,27.312229725898224,29.2734137140973,24.76655910322167,20.34370393700191,19.929918762280728,40.46534471994766,38.18596313627291,30.1194020446648
2006-04-01,35.90085904446977,36.91528475350239,35.75539528310183,25.95361373810187,30.713137211541245,34.8739334966305,14.450314139568631,18.76646664341772,21.810866075579952,4.898825888379839,0.07009119304694414,7.188782547530757,11.530561161438106,0.07721058384589954,12.81208137287114,16.061541377892055,5.666302590767717,11.959212995363588,7.972545313936674,4.309436193036539,2.578863964217173,14.86621421436819,13.077094912345473,37.03984923871457,11.789561401719393,4.025457115631009,15.775860556520371,17.850809009182306,39.75206477674727,16.133448382257153,8.837865941146124,19.40047010966389,30.010489401997162,33.48733209907834,31.716585999879054,23.40324878795457,32.529590477857774,27.36214461506842,42.11911461675128,26.205290865007818
2006-05-01,33.90525750107416,35.299817098888376,25.276775197919033,25.389487874411053,17.83601001479883,34.11858019506168,35.57782609608293,23.836824425365464,29.72890023454493,4.485847262293363,0.05841724358116242,10.84607420784465,18.055779763769966,3.7685494959879753,10.93461058045971,6.892779341349272,0.0855465943630522,8.668842363717944,5.764274036995383,2.0258385683793945,2.4077059390547024,6.679479350866162,3.792174511774933,40.35185191671123,0.0925329552135811,11.462410036736676,12.161323559129823,16.4190820824283,40.80559951181383,19.64916922173096,13.855341135655467,5.553557350189157,34.74410466888958,30.866529525128335,17.731705540715087,29.683286047665863,24.11525318610513,33.651321691791125,34.2955115694856,33.230537001718034
2006-06-01,21.788027271029602,34.89316680651258,31.80457864013532,31.609820360693757,24.93434396784909,36.59699032298461,16.742969000702985,36.046359036571474,22.65833150880744,6.179122409669014,0.0618448767352594,7.584915241277229,10.737610063562176,0.05879240071002523,9.758939399047108,11.975907031557027,10.382192734569236,21.34104248873557,4.817332702996841,11.493938347992954,6.928827486790365,10.430648455456778,5.759064920635299,32.81965225455281,0.13322129560062537,4.329091907633198,7.909946472075897,12.391593508389942,27.80236589329214,16.463632996966453,7.86479590401979,13.459984748044779,32.85012742014429,31.412170739945463,18.483425042415295,26.011805590684606,30.565568159829045,32.40015936626701,26.638479138801305,33.22397510200639
2006-07-01,26.662382449925605,29.735788994491756,25.99889696840451,19.786958351089567,25.192081855062447,37.69929162166167,14.204858789816553,15.792155097619405,15.05298188696921,7.23756353894822,6.919362841429693,8.383231503712055,13.605128574511548,3.3969375577756864,9.320249657206187,6.44605584169163,5.8121051000417205,9.431238578518812,12.338729977561512,4.354333276495569,9.124347106950575,6.298987725275739,6.025573761476725,37.36702843019026,17.816345613840696,3.778739540544783,20.522028492982656,11.064748182715908,37.6419381462389,19.601595392161634,12.596552652209185,1.7950132604640912,31.62213871587485,30.87428826533681,18.714051009333982,23.1800092373497,20.517486066313985,34.35816127986022,25.74034685926735,26.704625824538386
2006-08-01,33.02962999445995,29.37361397706834,27.173323339058648,17.55134637170377,20.51111022427797,36.53614409720582,23.499236716688756,17.691654486639788,24.868904088275485,0.22089926482898353,0.09249290384732714,3.3868203558036387,16.333660617247624,0.1068697854009242,9.548960531665147,7.576215823380344,6.763398923535894,16.82902997104494,1.9672174836974843,5.810262207846475,3.575624137944994,7.846762951670709,7.117803416751933,40.79854393175051,7.652712387407025,7.671111208664042,21.999133572798442,21.979954382448998,36.131075876539235,20.22681752821724,16.802360472328193,10.313485415222122,25.66156149679596,29.211199637653063,23.778340186689384,27.063682070709547,19.8382033877443,28.122623470272043,33.86896163412708,29.14987964937261
2006-09-01,18.097609828425444,40.14271655710855,39.455039401760885,11.617667430413068,30.95200755469041,27.40847769790989,19.629372238340434,22.38693000557864,18.101849470677692,0.19825945304734605,0.09125264796364457,10.032823996198958,4.959748785126721,5.238451163383773,3.1677743496141226,8.230191685676374,4.961109497342729,12.734392646425631,8.585369772828676,0.3499937741125341,6.3820959106521435,6.4138277966391595,7.917031689003526,40.06560721534303,5.464773982989223,15.047486252548362,17.45119474390412,35.10333496675129,36.48342198549963,16.843818678503396,10.74231515657797,14.723587705927104,32.08129544357235,27.296481177766847,12.14162132818267,36.31807124731341,20.071068551961947,28.736519140635433,28.465097931220743,35.44001546015349
2006-10-01,26.718101073692225,43.10305816178235,33.67341513436651,19.826863117511618,25.53671320726986,37.416998497100344,36.40219641423871,24.114967121531556,27.6713943939969,0.19683583316153924,0.07618015224894517,2.1658263617944638,12.361361017262091,4.75780979242451,2.371186630652474,6.481470422309257,6.047525398688144,15.546943013287347,5.346849868088818,2.344587105407461,7.164144628916657,12.936442510082088,14.119659142351226,38.92868263696392,0.043468819698521545,6.811715211509065,11.847282426240152,16.105145621765825,31.86940520471568,20.189177877030176,4.794849342905692,9.335068182212522,28.444606782864128,31.942904621158544,21.441775393810794,23.473710382091124,22.939902278005437,30.468087366241967,34.54730309703919,30.57406400314221
